SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,KeySignature,Tempo,TimeSignature,Title,Year,SongHotness
2249,SONHYZF12AB0186F67,713439,Most Wanted & Mad,AR6PMJQ1187B9B9655,3 Steps Ahead,45.50485,9,74.551,1,My Mind Is Gone,1997,
2250,SOOERYW12AB0185A53,762311,Loyalty,AR2XI6G1187B9AE7DA,Fat Joe,235.17995,1,159.499,4,Prove Something (explicit album version),2002,0.228096066
2251,SORLYZU12AB017CE89,539413,This Is Sergio Franchi,ARLNSD41187FB4D9A0,Sergio Franchi,203.72853,2,90.098,4,Arrivederci Roma,0,0.270422974
2253,SOQJEKO12AB018700E,465192,Multipolar,ARYZ1NG1187FB3FD40,Cool cavemen,261.8771,0,90.267,4,Burlesque burglary,0,0.0
2254,SOHVUCD12AB017F5E9,639385,Rougher Than Them,ARJDMBO1187B9AD118,Johnny Osbourne,209.162,4,85.714,4,Mine Yuh Business,0,
2255,SOKPPXC12A8C13AACE,216081,Roni Size Reprazent - New Forms2,AR2NJG71187FB5203E,Roni Size,268.9824,1,87.618,4,Encore,0,0.360370583
2256,SOKHSGF12A8AE4775D,700407,Expression,ARHINI31187B995C1D,Singing Melody Feat. Robyn,213.31546,3,97.289,4,Are You Home,0,0.0
2257,SOSLBDO12AB018117E,401488,I Love It,ARDCQM61187B9951CE,Sneaky Sound System,342.02077,11,145.032,4,I Love It [Clubstar Remix],2006,0.0
2258,SOSBJIU12A8C1345E7,198380,Hanji,ARELFAE1187FB40D0A,Bally Sagoo,282.25261,6,96.043,4,Punjabian Di Chale Glassi,2003,0.0
2259,SOISHGK12A8AE452B3,234738,Rumba Que Te Tumba,ARMWXUE1187B9B9D3D,Los Titanes,214.17751,2,103.548,4,No La Dejes Sola,2008,0.465641757
2260,SOVEVEW12A8C13D5A6,217966,Small Miracles,ARD842G1187B997376,Blue Rodeo,251.402,7,121.795,4,Mystic River,2007,0.334706549
2261,SOVZRDZ12AB0185294,629748,Emotional Ninja,ARDUJZJ1252CCFA253,Whitney Cummings,48.63955,6,106.41,1,Romance,2009,0.215080319
2262,SONUAHI12AC468C21D,604170,Changing Tha Game,ARUG6DV1187B992475,Willie Clayton,279.7971,6,141.992,3,Unconditionally (Soul and R&B),0,0.291625436
2263,SOJVHYM12A8AE4659A,277768,JTV,ARZCXO91187FB53708,Justin,233.92608,1,79.098,4,Lu Ren Jia,0,
2264,SOQOQNQ12A81C21F1B,275954,Nocturama,ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,180.03546,7,158.404,3,Rock Of Gibraltar,2003,0.590860298
2265,SOOOUCP12AB0180D5B,399772,Latino Christmas,ARFLBJQ1187B9B928D,Nando Lauria,210.52036,10,106.658,4,O Come All Ye Faithful,2003,0.425304242
2267,SOEBCQH12A8AE46E5C,278032,Tu Me Haces Falta,ARL7K851187B99ACD2,Andy Andy,220.49914,10,88.578,5,Maldito Amor Featuring Tito El Bambino (Version Urbana),0,
2268,SOKJLTF12A6701F927,5395,An Intimate Christmas,AR1W3MA1187B99E6D8,Danny Wright,239.5424,2,111.549,4,Holly & The Ivy (Album Version),0,0.0
2269,SOTIXNQ12A58A77E78,768212,Thank You Edith! (Tribute to Edith Piaf),AR7TTCH1187FB3F95C,Leon Russel,259.91791,9,91.289,4,Three Bells / Les 3 cloches,0,0.0
2270,SOJTMEQ12AB0188BB7,583392,I Promise My Heart,AR022JO1187B99587B,Ross,68.49261,10,135.826,4,I Promise My Heart,0,
2271,SOUWVXK12A8C13CAB9,258322,Early Gospel Recordings,ARBPRTL11F4C83CB05,Oak Ridge Boys,192.05179,6,65.573,5,Hide Thou Me,0,
2272,SOXDVNH12A8C1392C0,683903,Club Work Session Vol.03,ARIQD5J1187B98D8DC,Kerson,396.5122,11,125.037,4,Melody,0,
2274,SOLZFRY12A8C13BDF3,164708,The Torture Papers,ARZRTZT124549A402A,Army of the Pharoahs,129.69751,10,92.236,4,Narrow Grave,0,
2275,SOEBRRS12AB0184BDC,803126,The Greatest Hits from 40's and 50's_ Vol. 28,ARHXWB01187B9A205C,Jean Gabin,193.27955,7,88.915,4,C'est moi le mari,0,0.0
2276,SORTPSA12A67ADBFE2,70646,Here There And Everywhere,AR6XZ861187FB4CECD,The Beatles,53.78567,6,112.361,3,Derek Taylor - Introduction,0,
2277,SOAGIPB12AB0181E21,625137,Put U To Bed,ARTZMXB1187B990A55,Streetwize,265.58649,4,93.001,4,No One,0,0.265861049
2278,SOLAJJX12AB01824B9,366780,Latin Nights,ARNSAEA1187B9B908E,Cheo Feliciano,269.26975,3,165.346,4,Juguete,1972,
2279,SOQLGZH12AF729B7CF,95340,I Put a Spell on You: The Best Of,ARWVOHH1187FB5974B,Screamin' Jay Hawkins,211.33016,5,130.335,1,I Put a Spell on You,1956,
2280,SOQMNBZ12A81C2301E,553001,97 | 07,AR4MCB01187B98BF5C,Atman,290.48118,9,118.058,4,Luminous Bliss,2005,0.313562114
2281,SOMBLEC12A6D4F5761,37506,S.O.S.,ARIQZ2V1187B98E546,A-Studio,177.81506,1,127.574,1,S.O.S.,0,
2283,SOCPFPB12AB018C6F6,726379,Can't Hold Back,ARAEXD61187B9B7543,Bellatrax feat. Tina Cousins,410.90567,6,128.006,4,Can't Hold Back,0,
2284,SOTKBLS12AB01818BC,506618,On a Bridge Atop the Heap of Friends Who Jumped,ARP4QQS1187B998E46,Forensics,289.98485,6,145.521,4,Boat Day At the Marina,0,
2285,SOHFJCZ12CF533CFBB,35631,Laugh Now_ Cry Later,AROSI8L1187B9ACD43,Ice Cube,224.02567,5,99.095,4,Why We Thugs (edited version),0,
2286,SOSMXVN12AB01850E9,469537,Bobby Capo Selected Hits Vol. 2,ARH1UTX1187FB50CAA,Bobby Capo,178.25914,9,77.788,4,La Luna Enamora - Original,0,
2287,SOCWCNX12AB0185027,663900,One Fine Day,ARFLHWV1187FB4E77F,Sandy Posey,125.36118,4,120.92,1,When Will I Be Loved,1990,0.215080319
2288,SOBHRGE12A8C13C81D,109846,The Predator (World) (Explicit),AROSI8L1187B9ACD43,Ice Cube,198.86975,6,87.102,4,Gangsta's Fairytale 2 (Explicit),0,0.563246899
2289,SOKNLLQ12A8C13F42B,218766,Liberty For All!,ARPMJGA11F4C83BDFE,US Coast Guard Band,106.16118,10,120.317,4,Fanfare For Freedom,0,
2290,SOHAXAJ12AB0187327,572490,Everything Will Be Alright_ The Power of Gospel,ARFCOGY1187FB454B4,The Winans,252.49914,0,139.224,4,Are We Really Doing Your Will,0,
2291,SOFUNMA12AB018636A,465807,Kathleen Madigan,ARY1QJF1187B98EF3F,Kathleen Madigan,225.61914,8,79.952,5,Religion,0,0.660401038
2292,SOMOHHA12A81356D12,178620,Desert Poems,ARN3O411187FB4D859,Stephan Micus,274.65098,8,82.581,1,Contessa Entellina,2001,0.367273416
2293,SOTRVOZ12A6D4FB91C,228272,Another Way To Go,ARRRVMG1187FB532AC,Radney Foster,208.14322,0,140.595,4,Again,0,0.426512429
2294,SOLCPUF12AC468E0B3,608749,Family Christmas,AR9YS621187FB5AC07,The Clark Sisters,283.0624,7,108.584,4,Drummer Boy,0,0.304169503
2295,SOACOTR12A8C13753B,201731,Wilhelm Gustloff,ARL1QL91187B994B08,A Challenge Of Honour,242.28526,9,120.059,3,Heiliges Feuer,0,0.372530039
2296,SOBBTBP12AB017CC42,536937,Borron Y Cuenta Nueva,ARXB7B21187B98BEF0,Marisela,200.28036,2,84.81,4,Un Amor En El Olvido,0,0.375984302
2297,SOLXEVV12AB0181AB4,364307,Twilight,ARPOQKS1187B988FE2,Ed Calle,253.51791,5,116.034,4,Bar Talk,0,0.0
2298,SOIGUEG12AB017DCDA,540479,Ultraviolet,ARTPVDV1187B9A61F1,Johnny Keating & All Stars,160.31302,10,118.617,3,Fair Diana,0,
2299,SONSNRE12A6D4FA2F7,532527,Music Has The Right To Children,AROG07L1187FB4C826,Boards of Canada,472.52853,7,100.013,4,Happy Cycling,1996,0.685473638
2300,SOBTSMO12A8C135EDF,243289,Chumps On Parade,AR06IFV1187B9977EC,MU330,132.44036,0,126.274,4,Cursed Again,1997,0.460484845
2301,SOKWQCX12AF729F29A,316046,The Collection,ARIWB161187B9AA1D5,Simon & Garfunkel,130.76853,4,149.9,3,Old Friends,1968,
2302,SOQEYUG12A8C1427A1,473397,Reader's Digest Music: Ed Ames - The Reader's Digest Sessions_ Vol. 1,ARYT3BY1187B98C20E,Ed Ames,154.30485,0,134.56,1,For Me And My Gal,0,0.233166334
2303,SOEGPFZ12AB0180F58,647213,The Universal Cure,ARL5BEN1187B98E4D9,Jah Cure,287.65995,5,85.731,1,Freedom,2008,0.485122364
2304,SOTYSQF12A8C13E0AA,267820,Photograph [Commercial Single],ARPAAHK1187B9ABB00,Nickelback,119.7971,11,161.909,4,We Will Rock You,2005,0.627608603
2305,SOALDWR12A6D4FAEA3,64157,Battle Of Britain,ARKON4P1187B98B291,Ron Goodwin,47.51628,7,61.409,1,Personal Tragedy,1999,0.212045405
2306,SOEHRVB12A8C1324C3,146308,Standing By,ARB78VW1187B98F81C,George Nooks,223.50322,7,149.827,4,Better Way Of Life,2001,
2307,SOKWGBG12AC4685CBC,742306,Willie Clancy The Gold Ring,ARXZP9T1187FB4565D,Willie Clancy,105.74322,2,145.635,1,Double Jig: The Rolling Wave,0,
2308,SOHSNYO12A8C134B6C,292133,Keep It Simple,ARO0QD41187FB3AB0A,Keb' Mo,194.48118,7,88.746,1,I'm Amazing,2004,0.536032112
2309,SOPQUHV12A8C143FB2,615129,Bela Fleck and the Flecktones,ARJXULI11F4C83C865,Bela Fleck And The Flecktones,368.53506,5,227.48,4,Frontiers (LP Version),0,
2310,SOJQZKY12AB018BEEF,571090,When Angels and Serpents Dance,AR65OLD1187FB5C103,P.o.d,159.76444,2,128.961,3,Roman Empire,0,0.596300264
2311,SOYNSUU12AB01838B2,443355,Aux,AR1DC0611A348EFB30,Statues,211.01669,0,107.892,4,Urbania,0,0.0
2312,SOCUDML12A5829113A,600571,Thank You Mama For Praying For Me...,AREWQSE1187B9AEC6C,The Jackson Southernaires,248.99873,7,129.034,3,Thank You Mama,0,0.0
2313,SOEERUL12A8C144976,757780,Del And The Boys,AR7KA5V1187FB44E6B,The Del McCoury Band,188.49914,0,170.079,1,Gone But Not Forgotten,0,0.619305881
2314,SONPTCR12A8C14141A,591200,Nordic Hotel,ARBQ5TQ1187B992B8A,Vivian,182.62159,5,105.004,4,Celebration,0,0.0
2315,SOYSVCJ12A6D4F91D2,43318,Hybrid Theory,ARQUMH41187B9AF699,Linkin Park,190.30159,3,103.129,4,Pushing Me Away (Album Version),2000,
2316,SOROCHB12AB0185298,629748,Emotional Ninja,ARDUJZJ1252CCFA253,Whitney Cummings,78.91546,10,145.562,7,Porn,2009,0.215080319
2317,SOYUONX12A58A7A821,390157,The Essential Ronnie Milsap,ARGIABO1187FB4B3B5,Ronnie Milsap,251.27138,2,113.86,4,Why Don't You Spend The Night,1980,
2318,SOMECAL12AF72A464D,110159,Time Will Crawl E.P.,ARJA1841187FB3A029,David Bowie,369.13587,11,121.842,4,Time Will Crawl (Extended Dance Mix),0,0.271883976
2319,SOTFZEZ12A6D4F79CF,22383,The Roots Come Alive,AR8RXRI1187FB4104B,The Roots,237.58322,1,94.819,4,The Ultimate,0,0.474054831
2320,SOCBIEJ12A8C135CDB,94459,The Flies,ART35UC1187FB4CC25,The Flies,222.40608,5,95.051,3,All Too Human,2007,
2321,SOZLLLT12A3F1EA275,47639,Business As Usual,ARSQDUN1187B98D7D7,EPMD,159.26812,6,173.423,4,Mr. Bozack,1990,0.476248227
2322,SOCCSCK12A58A7B859,111881,Rhythms Of Life,AR00LNI1187FB444A5,Bruce BecVar,226.82077,0,45.43,4,Razamataz,0,0.518759898
2323,SOUJQRS12A6D4F7ADE,27051,Between The Buried And Me,AR7GUNF1187B990CCF,Between The Buried And Me,291.39546,1,179.406,4,Use Of A Weapon (Album Version),2002,0.579038701
2324,SOKRBIR12A8C12FF4B,238767,Soft Place To Fall,ARQ6DNW1187FB4DF1D,Deborah Coleman,209.44934,5,127.122,4,Confused,2000,0.334706549
2325,SOLCWWS12AB0188F42,708849,Ylem,ARB4ZRM1187B993147,Dark Fortress,336.16934,3,127.817,4,Evenfall,2010,0.754404411
2326,SOZTXFU12A8C13F5C0,269267,No borders,ARL47TY11C8A416938,Time Factory,243.56526,1,89.335,3,Fleeting sound,2006,
2327,SONNWOE12A6D4F8272,24765,10 Aniversario,ARMT23H1187B995083,Emilio,165.27628,10,198.118,1,Hoy,0,0.0
2328,SOUOOCR12AB0182781,363783,Down On My Knees,ARN03F71187FB4E3F4,Ayo,240.95302,7,182.705,4,Down On My Knees,2006,
2330,SOZGUKP12AB018A2E2,515081,Germicide,AR8W8DN1187FB35ED0,The Germs,82.9122,9,64.259,1,Intro,0,0.299877488
2331,SOGWECM12AAF3B477E,771319,The Triumph,ARPINYO12454A2E4AB,Deathstar,122.56608,6,142.253,4,Represent,0,0.247715462
2332,SORRBCN12AB017DC63,386501,Silverlined,ARIRBO11187FB4B219,Donna The Buffalo,231.73179,5,130.545,4,Garden Of Eden,0,0.304169503
2333,SONIQTE12A58A7A189,106254,Mindy McCready,ARZL6CE1187FB3F264,Mindy McCready,231.33995,9,88.942,4,Be With Me,2002,0.0
2334,SOEOJJA12AB018FCCF,588884,Dark And Dreary,ART70HI1187B9A37BC,Elmore James,57.39057,5,172.9,5,Strange Kinda Feeling (Take 4),1993,
2335,SOSCPDO12AB018395F,518084,Live & Rare,ARMBTFC1187FB56343,Korn,185.93914,9,210.691,4,Right Now,2003,
2336,SOEQLVJ12AB0186D17,420605,The Very Best Of,ARYCP7D1187B99516B,Pat Travers,239.0722,1,114.083,4,Black Betty,0,
2337,SOADLFU12A8C1393FD,580995,Children's Christmas Party,AR4WS1U1187FB5B02E,Bobby Russell,130.71628,7,137.959,1,Jingle Bell Rock,0,
2338,SOAEBQL12A8C134E07,286317,Super Hits,ARSK4D11187B9BA046,Lisa Lisa & Cult Jam (featuring Full Force),285.12608,6,107.944,4,U Never Nu How Good U Had It,1989,
2339,SOHKHWK12A8C134B2C,87904,Soul Donkey,ARBAUDK1187FB3BD7F,Sugarman Three,200.35873,5,135.525,4,Mulin' Around,0,0.447135796
2340,SOPTEDP12A8C139E74,264782,The Dungeonmaster's Guide,AR035N21187FB3938E,BT,253.07383,10,136.897,3,Knowledge Of Self (Evol Intent Remix),2004,0.578274893
2341,SOWARKQ12AB0181960,630612,The Very Best of Gisele MacKenzie,ARDPZFB1187B9A91C3,Gisele MacKenzie,178.88608,7,121.078,4,Swinging Down the Lane,0,
2342,SOKYYGN12A58A7C856,466884,Freedom Of Expression,ARBYBBY11F4C8458A8,Faking David,196.54485,2,107.303,4,Sex Will Sell,0,0.0
2343,SOEARAY12A8C139C21,94166,Good Times - A Collection,ARSPQ0H1187B999944,Eric Burdon,271.64689,6,148.142,4,Hook Of Holland,0,0.407233015
2344,SORIAMF12A8C14058D,240016,Into the Oh,AR26XQ61187FB36CF3,Geggy Tah,231.54893,8,103.046,4,Special Someone,2001,0.0
2345,SORPIQW12AB0179EA1,620764,Traditional Music Of Ireland,ARB06Z71187B99049A,Seamus Egan,277.18485,2,61.82,1,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),0,0.192856346
2346,SOJPOIO12AB0184888,630579,Abnormal,AR1ZZOW1187B99BA84,Bumblefoot,200.35873,2,98.784,4,Piranha,2008,0.27224568
2347,SOCMHUW12A58A7A5A1,161691,The Panama Limited,ARNEL2O1187FB4421A,Bukka White,172.30322,6,107.081,4,Fixin' To Die Blues,1940,
2348,SONYTNS12A8C1374D9,94240,Chyna Doll,ARDI88R1187B98DAB2,Foxy Brown / Total,287.7122,8,97.143,4,I Can't,0,0.597116703
2349,SODNZDE12AB0184C18,702074,Travel Without Leaving The Bed,ARWPHDF1242077F0B8,:Blacks On :Blondes,383.58159,11,124.969,4,Sublime Control,0,
2350,SOGEMEJ12B34F1C5AC,53164,Arnold Layne,AR2W4T81187FB410A7,David Gilmour Featuring Richard Wright,202.1873,2,138.43,1,Arnold Layne,2006,
2351,SOQSAOA12A8C1435BF,475877,Static Dynamics,AR3WMW01187B9921F7,Schizoid,244.6624,7,175.127,5,Strangerhood,0,
2352,SOAZIRE12A6702046F,9153,By The Way,ARE8GLF1187FB52532,Red Hot Chili Peppers,367.01995,0,88.57,4,Venice Queen (Album Version),2002,0.911733498
2353,SOVHTEG12AB0188A10,761892,Rock Crown,AR3FOK11187FB3F4EE,Seven Mary Three,238.10567,9,77.885,4,People Like New (LP Version),1997,0.0
2354,SOQUHIF12A8C131AE9,281586,Na Fisai I Anixi,ARKEZNY1187B9B7F6C,Irini Merkouri,237.81832,0,160.001,4,Oute Mia Fora,0,
2355,SOSZDCF12A6D4FCC54,228300,Latin Jazz (Jazz Club),AROUOZZ1187B9ABE51,Willie Bobo,139.49342,0,113.552,7,It's Not Unusual,2008,
2356,SOZUSPS12AB018DD52,719172,Industrial Panorama,AR2D0XK1187B98EC4A,Johnny Pearson,105.92608,8,107.93,4,Running Sabotage,0,
2357,SOPDIKM12AB017E911,629722,West Side Story - Original Broadway Cast,ARV38Z81187B98E608,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,185.99138,7,111.506,3,The Dance at The Gym,0,
2358,SORVOHB12A81C24347,277276,The Fifth Ave,ARCRR5X1187FB3BD4A,Elva Hsiao,287.92118,1,135.778,4,Shi Qu Ni,0,
2359,SOQGWBX12AB017E456,406997,Les Affranchis,ARE2XN81187B98BB83,Alexis HK,202.57914,11,160.066,4,Maudits anglois,2009,0.327736683
2360,SOXADYA12A8C135E39,287223,X.O. Experience,ARLLUSZ1187B98ACDC,Tha Liks featuring King T,251.6371,1,89.311,5,The Bubble,2001,
2361,SOEZUVC12AB0187534,569913,Moon In Scorpio,ARZHXR61187FB3D065,The Family Stand,413.54404,9,122.691,4,The Education Of Jamie,0,0.0
2362,SORLQLI12A8C1373BB,93181,Jukebox Hits 1940-1951,AR4UJ7O1187B994010,Buddy Johnson,171.38893,1,67.176,1,Because - Part 1,0,
2363,SOLLQHF12A8C13FC20,310877,Ganas De Vivir,ARNTTHK1187B98FF64,Andy & Lucas,289.12281,1,143.855,4,Dios Bendiga,0,0.427446571
2364,SOLVUQB12A6D4F7DF3,26379,Bush Doctor,ARW0Z9V1187B9A0699,Peter Tosh,238.23628,11,92.643,4,Soon Come (2002 Digital Remaster),1978,
2365,SOHMHLN12AC90977FE,599320,The Roots Of Rap: Classic Recordings From The 1920s & 30s,ARDK0551187FB5AC48,Blind Willie Johnson,189.3873,5,164.641,1,If I Had My Way I'd Tear This Building Down,1996,0.358534976
2366,SONFCKJ12AB0185138,571600,Is This Room Getting Smaller?,AREW7CO1187B9A1B0D,Onesidezero,228.80608,11,86.844,4,Awake (Album Version),2001,0.206396916
2368,SOEGTGH12A6D4F7DF4,1593,All I Want,AR35YUO1187B9AD83E,Wet Wet Wet,257.25342,2,93.156,4,Goodnight Girl,1992,
2369,SOWMYVP12AB017BB47,538806,My Own Set Of Rules,ARUNHZF122988ED7DA,Lou Reid & Carolina,145.94567,4,109.696,4,It's So Hard To Stumble (When You're Down On Your Knees),0,0.0
2370,SOBABBA12AC468ADD9,735329,This Is You,ARDD1RC1187B9B52B4,Jacob Young,335.93424,5,77.635,5,Print,0,0.0
2371,SOLTUPQ12AAF3B2B85,529997,Paradigm Shift,AREOREU1187B99AACD,Rhian Sheehan,200.77669,5,98.998,4,An Afternoon On the Moon (Jet Jaguar's Remix),2001,
2372,SOFCKRY12AAF3B2FAF,382118,Powerful Stuff,ARBFDJW1187B9AD27A,The Fabulous Thunderbirds,221.23057,4,110.98,3,Rainin' In My Heart,1989,0.215080319
2373,SOOFGBS12AB017F30A,545975,Steel Box Collection - Leo Ku,AR8QHU51187B9A3341,Leo Ku,280.55465,4,110.007,4,Ai De Jie Shi,0,
2374,SOVJBXW12AB017FE32,457846,Temporary Measures,ARKKTIY11F4C845817,Chris Vickery,191.7122,0,141.868,4,Jokers and Thieves,0,0.340922756
2375,SORYDTU12AB0184426,462774,Thugz Of War,ARJNOOU11F4C845A6A,Riviera Regime,275.22567,2,93.03,4,Doin' It,0,0.0
2376,SONYMCA12AB0184228,347392,Official Space Tape,ARTL6FB1187FB4EAA7,Kool Keith,222.30159,9,181.208,4,Wanna Be A Star,1996,0.323112121
2377,SOCVLYM12A8C13A799,297735,Heard 'Em Say,ARRH63Y1187FB47783,Kanye West / Adam Levine,204.5122,6,95.098,4,Heard 'Em Say,2005,
2378,SOEHCUK12AC468B7DE,606097,Rockers Vibration,AR78ZID1187B9B31ED,Mikey Dread,193.12281,6,132.088,4,Hot Cross Bun,1982,
2379,SOSVKSI12A8C133503,286965,An Austin Rhythm And Blues Christmas,ARRWQW61187FB5B301,Lou Ann Barton,241.26649,3,87.485,3,Please Come Home For Christmas,1986,0.454042766
2380,SOIOVSS12AAF3B38A6,529997,Paradigm Shift,AREOREU1187B99AACD,Rhian Sheehan,288.62649,1,42.782,1,Existing Alone,2001,0.270775999
2381,SONGBCL12A8C1410C2,171941,Gift Grub 8 - The G Factor,AROIHOI122988FEB8E,Mario Rosenstock,199.57506,0,84.871,3,Paint Ball,0,
2383,SOZRNIB12A58A793A3,599859,The Cornshucker's Frolic: Classic Recordings From The 1920's & 30's_ Vol. 2,AREE69X1187FB438D6,Cannon's Jug Stompers,167.88853,2,95.227,4,Mule Get Up In The Alley,0,
2384,SOMFRXG12A8AE48196,278003,Reach For The Ground,ARY4N501187B9A5DE9,The Ghost Of Lemora,208.69179,11,136.89,4,Reach For The Ground,0,0.468946684
2385,SOKLCOF12A8C134657,148743,How Far? How Fast?,AR2RVGR1187B9B3219,Robin Frederick,272.01261,3,119.727,4,Calling Dr Zarkov,0,0.0
2386,SOYOFSW12A6D4FA9F1,74608,Open Fire,ARGQANQ11F50C4769E,Y&T,275.9571,6,170.773,4,Black Tiger,1982,0.334706549
2387,SOOBUUM12A8C13696A,599236,Solid Ground,ARNCOPS1187FB5A086,Dolores Keane,229.92934,9,114.093,4,Telling Me Lies,1993,0.0
2389,SOQLUSG12A8C140BA3,223624,Two Bugs And A Roach,AR6BUYW1187B98E221,Earl Hooker,298.91873,2,94.1,3,Love Ain't A Play Thing,1968,0.334706549
2391,SOSRJWL12AB0181C7D,349100,Billy Butler's Sugar Candy Lady,ARVGPOM1187FB55737,Billy Butler,213.99465,4,113.204,4,I'm Gonna Make Her Mine - Original,0,
2392,SOKUBQW12AF72AC4E2,418240,Usher,ARPDVPJ1187B9ADBE9,Usher,283.89832,1,90.199,4,I'll Show You Love,1994,0.419125893
2393,SOLTAVH12AB0181CA9,772499,Lively Up Yourself,ARAZCWP129462A97F1,Bob Marley,224.96608,11,101.121,1,Small Axe,1999,
2395,SOLIQZK12A6D4FB91D,56789,Informal Introduction,AR7AA2D1187B98B415,Shade Sheist / DJ Vice / DJ Echo / Damizza,88.39791,6,180.005,5,Holla Boyz Outro,0,0.0
2396,SOUKQFT12A58A7B3CA,27703,Great Gentlemen Of Song / Spotlight On Andy Russell,AR72THZ1187B9974EF,Andy Russell,188.682,7,36.773,4,Easter Parade (1992 Digital Remaster),0,
2397,SOLLRRJ12AB01889BF,461028,Here is Fabulous Eddie Cano,ARODP5P1187FB40142,Eddie Cano,152.99873,0,126.029,1,Green Fields  (Album Version),0,
2398,SOWEKTS12A6310F101,299,The Bitter End,AR6892W1187B9AC71B,Placebo,260.75383,6,78.245,4,Evalia,2003,0.697348812
2399,SOEBXBQ12A8AE47F49,185937,Front Row,ARU2JAB1187FB50C72,David Meece,185.33832,7,162.995,4,Gospel Train (LP Version),0,0.285458634
2400,SOIBEXL12A8AE46975,280531,The Best Of,AR4WHYC1187B9896E7,A Tribe Called Quest,251.14077,2,102.829,4,Scenario,1991,0.704098839
2401,SOOCPDS12A8AE469F0,280211,Charmer,ARF2EHS1187B994F4E,Kings Of Leon,225.27955,11,127.006,4,My Party (Kenna Remix),2007,0.565666582
2402,SOPPACU12AB017EA7E,754127,Sweet Child,ARVKAWO11F50C47C9A,Pentangle,159.68608,4,121.884,4,Hole In The Coal,0,
2403,SOULUVY12A8C13A6CE,212126,En Joy,ARIP54S1187FB53259,Jaime Urrutia,213.68118,2,72.91,4,Suite nupcial (directo Enjoy 07),0,
2404,SOVBLDE12AB017F8AF,505423,Cobra Killer,ARO3XZQ1187FB39351,Cobra Killer,112.19546,3,86.96,3,Kick Jump - Part Jump,1998,0.340922756
2405,SOZFUSK12AB01827F9,479958,Irresistible Meltdown Vol. 2,ARM9QAE1187B9AF687,Shaman,445.77914,9,138.001,4,Battle Of The Tom Tom,0,0.0
2406,SOUHAOT12AC9071AC4,786180,Apiti_ vol. 3,AR7I3G21187B98B4A2,Nicholas,152.68526,9,180.874,4,Poaki,0,
2407,SOUGIYB12A8C13FBF1,307287,Be Exalted,ARTDBI61187FB48479,Marvin Sapp,264.09751,9,97.022,4,Smile,0,0.319565987
2408,SOLZCDF12AB017DF6B,450834,Lickerish,ARFEU2G1187FB54B2F,Tel Basta,220.36853,9,120.349,3,I'm Poured Out Like Water,1996,
2409,SOAXAPU12A67020EF9,7049,Fair Warning,ARNLO5S1187B9B80CC,Van Halen,248.00608,1,184.012,4,Dirty Movies (Album Version),1981,0.589015659
2410,SOZMVGJ12A8AE4565D,278726,Howdy!,ARHPPJK1187B9AC897,Teenage Fanclub,204.77342,8,127.811,4,The Sun Shines From You,2000,0.672072976
2411,SOWPNGV12AB0189556,759579,Epidemic,ARWXJTT1187FB509FD,Epidemic,205.19138,2,129.333,4,Catalyst (LP Version),0,
2413,SOYMQXY12A6D4FC5BD,227650,Rise,AR1DGSO1187FB59B15,Eddie Turner,306.78159,2,91.084,4,Rise,2005,0.531722098
2414,SOLPJPM12A8C141BDE,221684,Amor Y Ruleta,AR2PT4M1187FB55B1A,Los Chichos,242.80771,5,152.857,4,Vuelve Junto A Mi,1979,
2415,SOELPYX12A8C141731,174801,Birmingham Jubilee Singers Vol. 2 (1927-1930),ARJSGPI1241B9C8855,Birmingham Jubilee Singers,184.00608,10,81.647,4,Toot Toot Dixie Bound,0,
2416,SOYBKEI12AB018884E,816250,Vintage Collections,ARQGYP71187FB44566,Jimmy Wakely,171.4673,0,88.314,7,Midnight Wind,0,0.0
2417,SOGJQKY12A58A77A8D,203257,Night Cruiser,ARDIKTV11F43A69FA4,Deodato,378.09587,10,113.52,4,Night Cruiser (Album Version),0,0.494489518
2418,SOQZOSE12AB01898B0,581894,By Request,ARKFYS91187B98E58F,Jeff & Sheri Easter,241.99791,9,156.139,4,There Is a Way,0,
2419,SOTLUIS12AC468BB74,780902,The Unforgiven Vol. 2.5,AR32JLC1187B9946AF,X-Raided,247.37914,7,84.973,4,Assisted Suicide 2.5,0,
2420,SOKFNSF12A8C13C425,165397,Lian Ai Tian Cai,ARNNC731187FB55D14,Kary Ng,188.36853,6,90.139,5,Lian Ai Tian Chi,0,
2421,SOCONYN12A8AE48117,280787,Original Album Classics,AR2BBHS1187FB4AE06,Jeff Beck Group,340.34893,2,98.087,5,Ice Cream Cakes,1972,0.347592851
2422,SOXODWS12AC4689066,743937,Malina.Org.azm.ru,ARXK4ZA1187B99753A,Malina,239.72526,11,153.998,4,Shagi po bitomu steklu,0,0.0
2423,SOQOPEK12A8C140F49,610224,Mista,ARX99U51187B991481,Mista,259.3171,1,169.722,4,If My Baby (LP Version),0,
2424,SOHWKRB12AB017EB39,547284,This Town,ARB9WJ11187B98BF17,Steve Smith,270.99383,7,159.621,4,Better Off That Way,0,0.229144104
